age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
45,management,single,tertiary,b'bm8=',997,b'bm8=',yes,cellular,19,nov,152,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
38,self-employed,married,tertiary,b'bm8=',2084,b'eWVz',no,cellular,16,apr,71,2,b'MzMw',b'Mg==',b'ZmFpbHVyZQ==',no
28,entrepreneur,single,secondary,b'bm8=',1734,b'eWVz',no,unknown,3,jun,161,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
51,entrepreneur,married,primary,b'bm8=',805,b'eWVz',no,cellular,8,aug,132,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
32,technician,single,unknown,b'bm8=',317,b'eWVz',no,unknown,21,may,394,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,blue-collar,married,secondary,b'bm8=',369,b'eWVz',yes,unknown,14,may,89,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,technician,married,tertiary,b'bm8=',100,b'bm8=',no,cellular,20,aug,196,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
46,blue-collar,married,primary,b'bm8=',-44,b'bm8=',yes,telephone,22,aug,16,13,b'LTE=',b'MA==',b'dW5rbm93bg==',no
36,technician,divorced,secondary,b'bm8=',3296,b'eWVz',no,cellular,17,nov,130,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
39,blue-collar,married,primary,b'bm8=',-50,b'eWVz',no,cellular,15,may,100,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
42,technician,single,tertiary,b'bm8=',-411,b'eWVz',no,cellular,24,jul,212,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
32,student,single,tertiary,b'bm8=',922,b'bm8=',no,cellular,18,oct,338,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,management,married,unknown,b'bm8=',1128,b'eWVz',no,unknown,4,jun,457,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
50,blue-collar,married,tertiary,b'bm8=',5423,b'eWVz',no,cellular,21,nov,75,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
55,housemaid,married,primary,b'bm8=',1537,b'bm8=',no,unknown,19,jun,359,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
51,entrepreneur,married,secondary,b'bm8=',0,b'bm8=',no,unknown,30,may,510,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
43,services,married,tertiary,b'bm8=',519,b'eWVz',no,cellular,18,may,715,6,b'LTE=',b'MA==',b'dW5rbm93bg==',no
46,admin.,married,secondary,b'bm8=',186,b'eWVz',no,cellular,11,may,643,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,management,married,tertiary,b'bm8=',83,b'bm8=',no,cellular,29,jan,300,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
38,management,married,primary,b'bm8=',1365,b'eWVz',no,unknown,5,jun,224,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
40,retired,single,secondary,b'bm8=',1734,b'eWVz',no,unknown,3,jun,123,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
53,management,married,secondary,b'bm8=',51,b'eWVz',no,cellular,17,apr,109,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
41,unknown,single,tertiary,b'bm8=',1567,b'bm8=',no,cellular,1,jul,291,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
46,blue-collar,single,primary,b'bm8=',96,b'eWVz',no,cellular,19,nov,217,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
48,blue-collar,single,secondary,b'bm8=',8982,b'eWVz',no,unknown,14,may,628,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,blue-collar,divorced,secondary,b'bm8=',-209,b'eWVz',no,cellular,8,may,154,3,b'MzY3',b'Mg==',b'ZmFpbHVyZQ==',no
29,management,married,tertiary,b'bm8=',-6,b'eWVz',no,unknown,9,may,324,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
37,management,married,tertiary,b'bm8=',355,b'bm8=',no,cellular,4,aug,340,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
37,self-employed,married,primary,b'bm8=',0,b'bm8=',no,unknown,7,may,112,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
56,self-employed,married,unknown,b'bm8=',0,b'bm8=',no,cellular,19,aug,130,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
60,blue-collar,divorced,secondary,b'bm8=',1310,b'bm8=',no,unknown,7,may,152,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
46,services,married,tertiary,b'bm8=',2520,b'eWVz',no,cellular,19,nov,144,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,services,single,secondary,b'bm8=',1629,b'eWVz',no,unknown,19,may,344,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
51,technician,married,unknown,b'bm8=',573,b'eWVz',yes,unknown,14,may,231,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
38,technician,single,secondary,b'bm8=',1655,b'bm8=',no,cellular,29,jul,392,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
39,services,single,secondary,b'bm8=',26,b'eWVz',no,cellular,14,may,166,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
30,management,single,secondary,b'bm8=',186,b'eWVz',no,cellular,20,nov,235,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,technician,married,secondary,b'bm8=',13658,b'eWVz',no,telephone,9,dec,220,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,technician,single,tertiary,b'bm8=',23,b'bm8=',no,cellular,25,aug,121,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
27,blue-collar,single,secondary,b'bm8=',87,b'bm8=',no,telephone,10,jul,245,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
42,technician,single,secondary,b'bm8=',49,b'bm8=',no,cellular,9,feb,7,10,b'LTE=',b'MA==',b'dW5rbm93bg==',no
67,retired,married,tertiary,b'bm8=',3810,b'bm8=',no,cellular,21,oct,1206,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
32,admin.,married,secondary,b'bm8=',56,b'eWVz',no,cellular,2,feb,275,1,b'MjU4',b'MQ==',b'b3RoZXI=',no
49,entrepreneur,married,tertiary,b'bm8=',384,b'bm8=',no,unknown,11,jun,64,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
56,blue-collar,divorced,primary,b'bm8=',8,b'eWVz',no,unknown,5,may,157,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,technician,single,tertiary,b'bm8=',2671,b'bm8=',no,cellular,19,aug,119,9,b'LTE=',b'MA==',b'dW5rbm93bg==',no
50,admin.,divorced,secondary,b'bm8=',3240,b'bm8=',no,cellular,21,nov,144,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
27,self-employed,single,tertiary,b'bm8=',147,b'bm8=',no,cellular,22,jun,111,5,b'LTE=',b'MA==',b'dW5rbm93bg==',no
56,retired,married,primary,b'bm8=',63,b'bm8=',no,cellular,19,aug,122,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
44,technician,married,secondary,b'bm8=',7863,b'bm8=',no,cellular,26,aug,59,6,b'LTE=',b'MA==',b'dW5rbm93bg==',no
45,admin.,single,secondary,b'bm8=',946,b'eWVz',no,cellular,21,nov,56,2,b'MTc1',b'NA==',b'ZmFpbHVyZQ==',no
45,management,married,secondary,b'eWVz',237,b'eWVz',no,cellular,21,nov,526,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
37,student,divorced,tertiary,b'bm8=',0,b'bm8=',no,telephone,30,jul,100,6,b'LTE=',b'MA==',b'dW5rbm93bg==',no
26,blue-collar,married,secondary,b'bm8=',245,b'eWVz',no,unknown,28,may,146,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
32,services,married,secondary,b'bm8=',315,b'bm8=',no,cellular,4,aug,149,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
25,student,single,secondary,b'bm8=',1139,b'eWVz',no,unknown,15,may,22,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
48,management,married,secondary,b'bm8=',0,b'eWVz',no,telephone,23,jul,90,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
29,services,married,primary,b'bm8=',-102,b'bm8=',no,unknown,4,jul,134,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
46,management,married,tertiary,b'bm8=',3984,b'bm8=',no,cellular,13,aug,77,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,blue-collar,married,secondary,b'bm8=',1988,b'eWVz',no,telephone,29,jan,53,1,b'MjY2',b'Mg==',b'ZmFpbHVyZQ==',no
46,management,married,tertiary,b'bm8=',125,b'eWVz',no,telephone,12,may,81,5,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,blue-collar,married,secondary,b'bm8=',505,b'eWVz',no,cellular,17,apr,218,4,b'MzI5',b'Mg==',b'b3RoZXI=',no
39,technician,married,secondary,b'bm8=',834,b'eWVz',yes,cellular,20,apr,390,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
29,admin.,married,secondary,b'bm8=',494,b'eWVz',no,unknown,26,may,341,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
38,blue-collar,single,primary,b'bm8=',947,b'eWVz',no,cellular,12,may,361,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
40,unemployed,divorced,secondary,b'bm8=',262,b'eWVz',no,unknown,14,may,163,5,b'LTE=',b'MA==',b'dW5rbm93bg==',no
39,management,married,tertiary,b'bm8=',141,b'eWVz',no,cellular,13,may,788,2,b'MzMx',b'Ng==',b'b3RoZXI=',no
49,technician,divorced,secondary,b'bm8=',-236,b'eWVz',no,unknown,26,may,204,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,management,single,tertiary,b'bm8=',2555,b'eWVz',no,cellular,26,may,129,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
30,technician,single,secondary,b'bm8=',298,b'eWVz',no,unknown,16,may,164,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
57,entrepreneur,married,secondary,b'bm8=',1179,b'bm8=',no,cellular,19,aug,189,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,services,married,primary,b'bm8=',31,b'bm8=',yes,cellular,9,jul,53,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
21,student,single,secondary,b'bm8=',357,b'bm8=',no,cellular,2,sep,115,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,self-employed,single,tertiary,b'bm8=',1129,b'eWVz',no,cellular,21,nov,64,2,b'MTg0',b'Mg==',b'ZmFpbHVyZQ==',no
39,technician,single,tertiary,b'bm8=',861,b'bm8=',no,unknown,20,jun,32,5,b'LTE=',b'MA==',b'dW5rbm93bg==',no
42,housemaid,married,primary,b'eWVz',16,b'bm8=',no,unknown,11,jun,79,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
25,services,single,secondary,b'bm8=',895,b'eWVz',no,unknown,3,jun,167,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
27,services,single,secondary,b'bm8=',504,b'eWVz',no,cellular,18,may,106,5,b'MzYy',b'OA==',b'b3RoZXI=',no
33,management,single,secondary,b'bm8=',2955,b'eWVz',no,cellular,18,may,178,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
51,services,married,secondary,b'bm8=',122,b'bm8=',yes,cellular,6,aug,499,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
32,management,married,tertiary,b'bm8=',2204,b'bm8=',no,cellular,27,aug,123,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
53,blue-collar,married,unknown,b'bm8=',111,b'bm8=',no,unknown,20,jun,39,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
29,management,single,tertiary,b'bm8=',1566,b'eWVz',no,unknown,4,jun,233,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
33,admin.,divorced,secondary,b'bm8=',661,b'eWVz',no,cellular,4,may,90,4,b'MTY3',b'Mw==',b'ZmFpbHVyZQ==',no
33,management,single,tertiary,b'bm8=',2485,b'eWVz',no,cellular,2,nov,91,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
32,services,married,secondary,b'bm8=',3756,b'eWVz',no,unknown,4,jun,85,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,blue-collar,married,secondary,b'bm8=',43,b'eWVz',no,unknown,19,may,405,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
45,management,married,tertiary,b'bm8=',1529,b'bm8=',no,cellular,30,jun,160,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
57,services,married,secondary,b'bm8=',84,b'eWVz',no,unknown,15,may,59,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
47,services,married,secondary,b'bm8=',311,b'eWVz',yes,cellular,12,may,238,1,b'MzAx',b'Mw==',b'ZmFpbHVyZQ==',no
52,blue-collar,married,secondary,b'bm8=',408,b'bm8=',no,cellular,29,jan,338,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
56,housemaid,divorced,secondary,b'bm8=',1866,b'bm8=',yes,cellular,1,oct,760,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
51,blue-collar,married,primary,b'bm8=',42,b'eWVz',no,cellular,12,may,51,2,b'MzQy',b'Mw==',b'ZmFpbHVyZQ==',no
40,student,married,secondary,b'bm8=',260,b'bm8=',no,cellular,19,nov,52,1,b'MTUy',b'Ng==',b'ZmFpbHVyZQ==',no
30,management,married,tertiary,b'bm8=',2994,b'eWVz',no,cellular,26,mar,156,1,b'MTM3',b'MQ==',b'b3RoZXI=',no
39,management,married,tertiary,b'bm8=',0,b'bm8=',no,unknown,27,may,205,8,b'LTE=',b'MA==',b'dW5rbm93bg==',no
42,admin.,married,secondary,b'bm8=',1133,b'eWVz',no,cellular,4,feb,161,4,b'MjEy',b'Mw==',b'ZmFpbHVyZQ==',no
25,management,single,tertiary,b'bm8=',2305,b'bm8=',no,cellular,3,feb,207,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
60,retired,married,secondary,b'bm8=',143,b'bm8=',no,telephone,30,jan,345,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
37,management,married,primary,b'bm8=',4721,b'bm8=',no,telephone,28,jan,46,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
48,blue-collar,married,primary,b'bm8=',5366,b'eWVz',no,unknown,21,may,248,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
32,management,married,tertiary,b'bm8=',71,b'bm8=',no,cellular,2,feb,75,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
33,admin.,single,secondary,b'bm8=',1437,b'eWVz',no,unknown,21,may,641,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
51,housemaid,married,primary,b'bm8=',1093,b'bm8=',yes,unknown,18,jun,18,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
43,admin.,married,secondary,b'bm8=',817,b'eWVz',yes,cellular,21,nov,51,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,blue-collar,married,primary,b'bm8=',196,b'bm8=',no,cellular,7,aug,248,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
36,housemaid,married,secondary,b'bm8=',205,b'eWVz',no,telephone,18,nov,176,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
58,self-employed,married,secondary,b'bm8=',0,b'eWVz',no,telephone,3,feb,702,3,b'MjY0',b'OQ==',b'ZmFpbHVyZQ==',no
33,blue-collar,married,primary,b'bm8=',1002,b'eWVz',no,unknown,30,may,201,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,technician,single,secondary,b'bm8=',2916,b'bm8=',no,cellular,14,aug,174,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
28,technician,single,tertiary,b'bm8=',4513,b'eWVz',no,unknown,27,may,167,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
29,blue-collar,married,primary,b'bm8=',7,b'eWVz',no,cellular,12,may,69,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,technician,married,secondary,b'bm8=',0,b'bm8=',no,cellular,28,aug,183,10,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,technician,single,secondary,b'bm8=',253,b'bm8=',no,cellular,13,jan,262,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,services,married,secondary,b'bm8=',28,b'eWVz',no,unknown,8,may,101,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
37,admin.,divorced,tertiary,b'bm8=',-65,b'bm8=',no,cellular,21,jul,226,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
32,services,divorced,tertiary,b'bm8=',376,b'eWVz',no,unknown,20,may,102,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
42,management,married,secondary,b'bm8=',1018,b'bm8=',no,cellular,29,jul,305,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,technician,married,secondary,b'bm8=',260,b'eWVz',no,cellular,17,apr,20,2,b'MjM4',b'Mg==',b'ZmFpbHVyZQ==',no
74,retired,married,primary,b'bm8=',5539,b'bm8=',no,cellular,12,jul,390,2,b'MTU5',b'Mw==',b'ZmFpbHVyZQ==',no
60,services,divorced,secondary,b'bm8=',758,b'bm8=',no,cellular,3,feb,282,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
32,unemployed,married,secondary,b'bm8=',262,b'bm8=',no,cellular,29,jan,203,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
47,technician,divorced,secondary,b'bm8=',236,b'bm8=',no,cellular,18,aug,263,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
45,services,divorced,secondary,b'bm8=',396,b'eWVz',yes,cellular,1,apr,251,4,b'MzI5',b'NA==',b'ZmFpbHVyZQ==',no
50,entrepreneur,married,secondary,b'bm8=',1857,b'bm8=',yes,unknown,19,jun,26,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
39,self-employed,married,secondary,b'bm8=',4722,b'eWVz',no,unknown,17,jun,483,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
60,retired,divorced,secondary,b'bm8=',935,b'bm8=',no,cellular,31,jul,8,17,b'LTE=',b'MA==',b'dW5rbm93bg==',no
47,management,married,unknown,b'bm8=',4567,b'bm8=',no,telephone,31,jul,921,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
40,admin.,divorced,secondary,b'bm8=',220,b'eWVz',no,cellular,18,may,197,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
26,blue-collar,single,secondary,b'bm8=',8,b'eWVz',no,cellular,13,may,167,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
43,management,single,secondary,b'bm8=',109,b'eWVz',no,unknown,27,may,64,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
30,unemployed,single,secondary,b'bm8=',0,b'eWVz',no,cellular,16,apr,137,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,entrepreneur,married,secondary,b'bm8=',456,b'eWVz',yes,cellular,28,aug,137,8,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,technician,married,secondary,b'bm8=',5553,b'eWVz',no,cellular,6,apr,371,3,b'MTM2',b'Nw==',b'ZmFpbHVyZQ==',no
21,student,single,unknown,b'bm8=',137,b'eWVz',no,unknown,12,may,198,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
52,admin.,married,secondary,b'bm8=',299,b'bm8=',no,cellular,19,nov,310,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,admin.,single,secondary,b'bm8=',162,b'eWVz',no,unknown,28,may,247,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
42,technician,divorced,secondary,b'bm8=',1533,b'bm8=',yes,cellular,5,aug,86,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,entrepreneur,single,unknown,b'bm8=',301,b'eWVz',no,cellular,4,feb,371,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
58,management,married,tertiary,b'bm8=',1697,b'bm8=',no,unknown,20,jun,55,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
51,management,married,secondary,b'bm8=',441,b'eWVz',no,cellular,7,may,189,2,b'MTY3',b'Mg==',b'b3RoZXI=',no
38,entrepreneur,married,tertiary,b'bm8=',898,b'eWVz',no,unknown,6,may,132,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
32,technician,single,secondary,b'bm8=',945,b'bm8=',no,cellular,4,may,312,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,entrepreneur,divorced,tertiary,b'bm8=',0,b'eWVz',no,cellular,18,nov,164,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
36,blue-collar,single,tertiary,b'bm8=',1830,b'bm8=',no,cellular,14,oct,183,1,b'OTE=',b'MTE=',b'ZmFpbHVyZQ==',no
33,blue-collar,married,tertiary,b'bm8=',6138,b'eWVz',no,unknown,20,may,369,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
47,technician,divorced,unknown,b'bm8=',442,b'eWVz',no,cellular,11,may,85,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
52,management,married,tertiary,b'bm8=',0,b'bm8=',no,cellular,12,aug,106,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
42,blue-collar,married,primary,b'bm8=',1556,b'bm8=',yes,cellular,8,jul,113,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
39,admin.,divorced,secondary,b'bm8=',83,b'eWVz',no,cellular,30,jul,69,6,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,admin.,single,secondary,b'bm8=',430,b'eWVz',no,cellular,15,apr,103,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
52,services,married,secondary,b'bm8=',-336,b'bm8=',yes,unknown,12,jun,111,8,b'LTE=',b'MA==',b'dW5rbm93bg==',no
40,blue-collar,divorced,unknown,b'bm8=',528,b'eWVz',no,cellular,13,may,340,2,b'MzU3',b'NQ==',b'ZmFpbHVyZQ==',no
29,blue-collar,married,primary,b'bm8=',111,b'eWVz',no,cellular,6,may,14,11,b'LTE=',b'MA==',b'dW5rbm93bg==',no
49,management,single,tertiary,b'bm8=',1556,b'eWVz',no,cellular,28,jul,674,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
57,management,divorced,tertiary,b'bm8=',408,b'eWVz',no,cellular,13,may,402,2,b'MzUx',b'MQ==',b'ZmFpbHVyZQ==',no
35,technician,married,secondary,b'bm8=',1067,b'bm8=',yes,cellular,12,aug,179,6,b'LTE=',b'MA==',b'dW5rbm93bg==',no
26,blue-collar,single,secondary,b'bm8=',277,b'bm8=',no,unknown,14,may,514,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,blue-collar,married,secondary,b'bm8=',257,b'eWVz',no,cellular,14,may,186,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,management,single,tertiary,b'bm8=',0,b'eWVz',yes,cellular,14,may,117,3,b'MzUy',b'Mw==',b'ZmFpbHVyZQ==',no
57,management,divorced,tertiary,b'bm8=',2549,b'bm8=',no,cellular,17,jul,193,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
32,services,divorced,secondary,b'bm8=',4612,b'eWVz',no,cellular,24,jul,937,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
87,retired,married,secondary,b'bm8=',433,b'bm8=',no,telephone,15,dec,150,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
44,self-employed,married,unknown,b'bm8=',680,b'eWVz',no,telephone,30,jul,84,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
41,blue-collar,single,secondary,b'bm8=',3851,b'bm8=',no,cellular,19,nov,130,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
36,management,single,tertiary,b'bm8=',442,b'eWVz',yes,cellular,29,jul,102,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
56,services,married,secondary,b'bm8=',642,b'eWVz',no,cellular,30,jan,16,1,b'Mg==',b'Mw==',b'b3RoZXI=',no
35,blue-collar,single,secondary,b'bm8=',487,b'eWVz',no,unknown,15,may,117,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
46,admin.,married,secondary,b'bm8=',171,b'eWVz',yes,cellular,11,oct,251,1,b'NDMw',b'MQ==',b'ZmFpbHVyZQ==',no
32,technician,single,tertiary,b'bm8=',13711,b'eWVz',no,cellular,14,may,638,1,b'MTc1',b'Mw==',b'c3VjY2Vzcw==',no
41,entrepreneur,married,secondary,b'bm8=',187,b'bm8=',yes,cellular,21,jul,354,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,management,married,tertiary,b'bm8=',101,b'eWVz',no,cellular,13,aug,209,5,b'LTE=',b'MA==',b'dW5rbm93bg==',no
48,blue-collar,married,primary,b'bm8=',343,b'bm8=',no,unknown,19,jun,136,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,unemployed,single,secondary,b'bm8=',315,b'bm8=',no,cellular,30,jan,130,1,b'Mg==',b'MQ==',b'b3RoZXI=',no
41,services,married,secondary,b'bm8=',205,b'eWVz',no,unknown,8,may,91,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
36,blue-collar,married,primary,b'bm8=',106,b'eWVz',no,cellular,29,jul,171,13,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,technician,married,secondary,b'bm8=',477,b'bm8=',no,cellular,30,apr,146,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
37,management,single,tertiary,b'bm8=',2875,b'bm8=',no,cellular,20,nov,110,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
48,technician,married,secondary,b'bm8=',1000,b'bm8=',no,cellular,21,nov,104,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,unemployed,married,secondary,b'bm8=',-825,b'eWVz',no,unknown,7,may,179,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
42,admin.,married,secondary,b'bm8=',534,b'eWVz',no,unknown,16,may,139,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
50,blue-collar,married,unknown,b'bm8=',452,b'bm8=',no,cellular,20,aug,181,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
47,management,married,secondary,b'bm8=',623,b'eWVz',no,cellular,13,may,102,6,b'LTE=',b'MA==',b'dW5rbm93bg==',no
43,technician,married,secondary,b'bm8=',310,b'eWVz',no,unknown,29,may,291,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
59,housemaid,married,secondary,b'bm8=',454,b'bm8=',no,cellular,21,aug,162,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,management,single,tertiary,b'bm8=',2306,b'bm8=',no,cellular,18,aug,86,7,b'LTE=',b'MA==',b'dW5rbm93bg==',no
24,technician,single,secondary,b'bm8=',-126,b'eWVz',yes,unknown,13,may,382,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
49,blue-collar,married,primary,b'bm8=',399,b'bm8=',no,cellular,29,jan,679,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
47,services,married,secondary,b'bm8=',0,b'eWVz',no,telephone,9,jul,250,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
57,self-employed,married,secondary,b'bm8=',2109,b'bm8=',no,cellular,21,aug,107,6,b'LTE=',b'MA==',b'dW5rbm93bg==',no
29,management,married,tertiary,b'bm8=',0,b'eWVz',yes,cellular,15,jul,218,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
50,management,married,tertiary,b'bm8=',-470,b'eWVz',no,cellular,19,nov,130,2,b'MTYw',b'MQ==',b'ZmFpbHVyZQ==',no
32,management,married,tertiary,b'bm8=',81,b'eWVz',no,cellular,17,nov,120,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
23,admin.,single,secondary,b'bm8=',1104,b'eWVz',no,unknown,12,may,120,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
