age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
41,blue-collar,single,secondary,b'bm8=',b'OTI1',b'eWVz',no,telephone,13,may,43,1,-1,b'MA==',unknown,no
32,management,married,tertiary,b'bm8=',b'Mzkz',b'bm8=',no,cellular,28,jan,458,2,-1,b'MA==',unknown,no
33,services,divorced,secondary,b'eWVz',b'MzM5',b'eWVz',no,unknown,23,may,496,4,-1,b'MA==',unknown,no
31,entrepreneur,married,tertiary,b'bm8=',b'MTIxNg==',b'bm8=',no,cellular,8,aug,150,4,-1,b'MA==',unknown,no
44,technician,married,tertiary,b'bm8=',b'MTgxOA==',b'eWVz',yes,cellular,30,apr,247,1,-1,b'MA==',unknown,no
51,entrepreneur,divorced,tertiary,b'bm8=',b'MjEwOQ==',b'bm8=',no,cellular,12,apr,119,1,181,b'Mg==',success,no
38,admin.,married,secondary,b'bm8=',b'NDY=',b'bm8=',no,cellular,7,aug,48,2,-1,b'MA==',unknown,no
38,management,married,tertiary,b'bm8=',b'OTgw',b'bm8=',no,unknown,3,jun,662,5,-1,b'MA==',unknown,no
27,unemployed,single,tertiary,b'bm8=',b'MzA2MA==',b'bm8=',no,cellular,30,jan,533,1,-1,b'MA==',unknown,no
41,housemaid,married,primary,b'bm8=',b'NDY=',b'bm8=',no,cellular,22,aug,268,1,-1,b'MA==',unknown,no
32,blue-collar,married,primary,b'bm8=',b'Mjc0',b'eWVz',no,unknown,9,may,21,3,-1,b'MA==',unknown,no
45,admin.,married,secondary,b'bm8=',b'ODA1',b'eWVz',no,unknown,15,may,186,3,-1,b'MA==',unknown,no
54,housemaid,married,primary,b'bm8=',b'MzE1MQ==',b'bm8=',no,unknown,18,jun,350,7,-1,b'MA==',unknown,no
36,technician,divorced,secondary,b'bm8=',b'MTYw',b'eWVz',no,unknown,26,may,142,1,-1,b'MA==',unknown,no
33,management,married,tertiary,b'bm8=',b'MA==',b'eWVz',no,cellular,28,jul,54,3,-1,b'MA==',unknown,no
40,services,divorced,secondary,b'bm8=',b'Njk0',b'eWVz',no,cellular,31,jul,75,14,-1,b'MA==',unknown,no
37,blue-collar,married,secondary,b'bm8=',b'NTA5',b'eWVz',no,cellular,20,apr,172,1,-1,b'MA==',unknown,no
48,blue-collar,married,primary,b'bm8=',b'MjM3',b'eWVz',no,unknown,19,jun,18,18,-1,b'MA==',unknown,no
36,management,married,tertiary,b'bm8=',b'MA==',b'eWVz',no,cellular,29,jan,86,1,237,b'MTc=',other,no
46,management,married,tertiary,b'bm8=',b'MTY=',b'eWVz',no,cellular,6,may,304,1,-1,b'MA==',unknown,no
29,admin.,divorced,secondary,b'bm8=',b'NTA0',b'eWVz',no,cellular,7,may,203,1,-1,b'MA==',unknown,no
41,technician,married,secondary,b'bm8=',b'LTI3NA==',b'eWVz',no,unknown,27,may,182,3,-1,b'MA==',unknown,no
44,management,married,tertiary,b'bm8=',b'MA==',b'eWVz',no,unknown,28,may,260,1,-1,b'MA==',unknown,no
40,management,married,tertiary,b'bm8=',b'MA==',b'eWVz',no,cellular,2,feb,279,1,-1,b'MA==',unknown,no
33,technician,single,tertiary,b'bm8=',b'MjU2NQ==',b'eWVz',no,cellular,13,may,128,2,-1,b'MA==',unknown,no
60,technician,married,tertiary,b'bm8=',b'OTE=',b'bm8=',no,cellular,27,aug,105,4,-1,b'MA==',unknown,no
48,blue-collar,married,secondary,b'bm8=',b'NTU4',b'eWVz',no,telephone,5,feb,708,8,-1,b'MA==',unknown,no
37,unemployed,single,tertiary,b'bm8=',b'MTAzMg==',b'bm8=',no,telephone,4,feb,63,1,-1,b'MA==',unknown,no
39,management,married,tertiary,b'bm8=',b'MzUx',b'eWVz',no,unknown,20,may,999,3,-1,b'MA==',unknown,no
28,student,single,secondary,b'bm8=',b'MjMx',b'eWVz',no,cellular,8,may,55,1,-1,b'MA==',unknown,no
44,housemaid,married,primary,b'bm8=',b'MzcwNg==',b'bm8=',no,unknown,17,jun,209,3,-1,b'MA==',unknown,no
37,management,married,tertiary,b'bm8=',b'NQ==',b'bm8=',no,cellular,29,aug,36,2,-1,b'MA==',unknown,no
58,management,single,tertiary,b'bm8=',b'MzQy',b'bm8=',yes,cellular,11,jul,564,2,-1,b'MA==',unknown,no
50,unemployed,single,secondary,b'bm8=',b'NTg4',b'bm8=',no,cellular,31,jul,649,3,-1,b'MA==',unknown,no
38,services,married,secondary,b'bm8=',b'MzE2NQ==',b'eWVz',no,unknown,12,may,152,2,-1,b'MA==',unknown,no
31,management,single,tertiary,b'bm8=',b'MA==',b'bm8=',no,cellular,25,aug,101,6,-1,b'MA==',unknown,no
33,technician,divorced,secondary,b'bm8=',b'NDY0',b'bm8=',no,cellular,4,feb,207,4,-1,b'MA==',unknown,no
35,management,single,tertiary,b'bm8=',b'ODM3',b'bm8=',no,cellular,4,aug,329,1,-1,b'MA==',unknown,no
53,management,married,tertiary,b'bm8=',b'MzQyMzA=',b'eWVz',yes,cellular,7,may,279,1,358,b'OQ==',other,no
58,retired,married,secondary,b'bm8=',b'NTQzNQ==',b'eWVz',no,unknown,6,may,118,1,-1,b'MA==',unknown,no
26,blue-collar,single,primary,b'bm8=',b'MTAy',b'eWVz',no,unknown,16,may,46,1,-1,b'MA==',unknown,no
34,admin.,married,secondary,b'bm8=',b'NjQx',b'eWVz',yes,unknown,16,may,467,1,-1,b'MA==',unknown,no
50,blue-collar,married,primary,b'bm8=',b'MzM0',b'bm8=',no,cellular,27,aug,79,3,-1,b'MA==',unknown,no
42,blue-collar,married,unknown,b'bm8=',b'MTQ5',b'eWVz',no,telephone,23,jul,329,3,-1,b'MA==',unknown,no
46,admin.,married,secondary,b'bm8=',b'MTc5',b'eWVz',no,cellular,29,jan,194,4,436,b'MQ==',other,no
45,blue-collar,married,primary,b'bm8=',b'NjE=',b'bm8=',no,cellular,17,apr,108,1,-1,b'MA==',unknown,no
46,services,married,secondary,b'bm8=',b'Mzc1',b'bm8=',no,telephone,31,jul,172,6,-1,b'MA==',unknown,no
31,technician,single,secondary,b'bm8=',b'MjA4OA==',b'bm8=',no,cellular,9,feb,15,14,-1,b'MA==',unknown,no
44,technician,single,secondary,b'bm8=',b'Mjk=',b'eWVz',no,unknown,5,may,151,1,-1,b'MA==',unknown,no
36,management,married,tertiary,b'bm8=',b'MzgzOQ==',b'bm8=',no,cellular,19,nov,146,1,-1,b'MA==',unknown,no
50,management,married,secondary,b'bm8=',b'MjkxMA==',b'bm8=',no,telephone,29,jul,790,1,-1,b'MA==',unknown,no
33,management,single,tertiary,b'bm8=',b'Mzc3MA==',b'bm8=',no,cellular,28,jan,757,2,-1,b'MA==',unknown,no
33,blue-collar,married,primary,b'bm8=',b'MTQx',b'eWVz',no,unknown,21,may,578,2,-1,b'MA==',unknown,no
55,management,single,tertiary,b'bm8=',b'MA==',b'bm8=',no,cellular,30,apr,156,3,-1,b'MA==',unknown,no
40,services,single,secondary,b'bm8=',b'NjU=',b'eWVz',no,cellular,15,may,15,3,-1,b'MA==',unknown,no
30,technician,married,secondary,b'bm8=',b'LTMwNg==',b'eWVz',yes,cellular,18,nov,372,1,186,b'MQ==',failure,no
36,services,married,secondary,b'bm8=',b'Mzc0MA==',b'eWVz',no,cellular,7,apr,254,1,-1,b'MA==',unknown,no
34,services,divorced,secondary,b'bm8=',b'MA==',b'eWVz',yes,unknown,20,may,203,1,-1,b'MA==',unknown,no
46,entrepreneur,married,secondary,b'bm8=',b'MTMx',b'eWVz',no,cellular,20,apr,69,2,-1,b'MA==',unknown,no
55,management,married,tertiary,b'bm8=',b'MjMxODk=',b'eWVz',no,unknown,14,may,77,1,-1,b'MA==',unknown,no
56,blue-collar,divorced,primary,b'eWVz',b'LTE=',b'bm8=',no,cellular,18,jul,304,3,-1,b'MA==',unknown,no
34,admin.,single,secondary,b'bm8=',b'Njk3OQ==',b'eWVz',no,cellular,15,may,14,5,-1,b'MA==',unknown,no
42,management,married,tertiary,b'bm8=',b'MTg3',b'bm8=',no,cellular,11,aug,64,1,-1,b'MA==',unknown,no
48,blue-collar,married,primary,b'bm8=',b'MTIwMw==',b'bm8=',no,cellular,6,aug,61,5,-1,b'MA==',unknown,no
51,management,married,primary,b'bm8=',b'NjI5OA==',b'eWVz',no,unknown,20,jun,14,3,-1,b'MA==',unknown,no
45,blue-collar,single,tertiary,b'bm8=',b'LTI0Mw==',b'bm8=',yes,cellular,8,jul,171,2,-1,b'MA==',unknown,no
35,self-employed,single,primary,b'bm8=',b'MTgx',b'eWVz',no,unknown,15,may,19,8,-1,b'MA==',unknown,no
63,self-employed,married,tertiary,b'bm8=',b'NjYx',b'bm8=',no,cellular,2,mar,56,2,-1,b'MA==',unknown,no
35,blue-collar,married,secondary,b'bm8=',b'Mjcw',b'eWVz',yes,cellular,6,apr,332,2,335,b'MQ==',failure,no
25,student,single,secondary,b'bm8=',b'MTkxOQ==',b'eWVz',no,cellular,15,may,264,1,351,b'NA==',failure,no
26,self-employed,married,secondary,b'bm8=',b'NDky',b'eWVz',yes,cellular,15,may,439,4,-1,b'MA==',unknown,no
29,management,single,tertiary,b'bm8=',b'OTE=',b'bm8=',no,cellular,30,apr,99,1,274,b'NA==',other,no
26,management,married,tertiary,b'bm8=',b'Nzc1',b'bm8=',no,unknown,19,may,35,3,-1,b'MA==',unknown,no
26,blue-collar,single,secondary,b'bm8=',b'MjY2OQ==',b'eWVz',no,cellular,16,apr,242,1,-1,b'MA==',unknown,no
23,management,single,tertiary,b'bm8=',b'MjYwNQ==',b'eWVz',no,unknown,7,may,278,6,-1,b'MA==',unknown,no
51,management,single,unknown,b'bm8=',b'MTI3Nw==',b'bm8=',no,cellular,22,feb,143,5,294,b'MQ==',failure,no
51,blue-collar,married,secondary,b'bm8=',b'NTY4',b'eWVz',no,unknown,4,jun,37,1,-1,b'MA==',unknown,no
43,technician,married,secondary,b'bm8=',b'MjM0NA==',b'eWVz',no,unknown,27,may,111,2,-1,b'MA==',unknown,no
81,retired,divorced,primary,b'bm8=',b'NDMyMQ==',b'bm8=',no,cellular,11,aug,163,3,-1,b'MA==',unknown,no
42,management,divorced,tertiary,b'bm8=',b'MTA2NA==',b'bm8=',no,cellular,18,aug,101,2,-1,b'MA==',unknown,no
41,services,married,secondary,b'bm8=',b'MjQx',b'eWVz',yes,unknown,4,jun,144,1,-1,b'MA==',unknown,no
35,technician,single,secondary,b'bm8=',b'MTgz',b'bm8=',no,cellular,1,sep,516,2,130,b'Mg==',failure,no
32,management,married,tertiary,b'bm8=',b'OTIxNA==',b'bm8=',yes,unknown,18,oct,71,1,-1,b'MA==',unknown,no
51,services,single,secondary,b'bm8=',b'NTEz',b'eWVz',no,cellular,29,jul,331,2,-1,b'MA==',unknown,no
33,technician,married,secondary,b'bm8=',b'MTQ4NTA=',b'eWVz',no,cellular,5,feb,122,5,-1,b'MA==',unknown,no
38,self-employed,married,secondary,b'bm8=',b'Mjc5',b'eWVz',no,unknown,28,may,110,5,-1,b'MA==',unknown,no
48,retired,married,tertiary,b'bm8=',b'NA==',b'bm8=',yes,cellular,23,jul,70,5,-1,b'MA==',unknown,no
50,technician,divorced,secondary,b'bm8=',b'LTI5OA==',b'eWVz',no,cellular,6,feb,68,8,-1,b'MA==',unknown,no
39,blue-collar,single,secondary,b'bm8=',b'NTIy',b'eWVz',no,telephone,14,may,225,7,350,b'Mg==',failure,no
30,services,single,secondary,b'bm8=',b'MA==',b'eWVz',no,cellular,7,jul,161,2,-1,b'MA==',unknown,no
39,technician,married,secondary,b'bm8=',b'OA==',b'bm8=',yes,cellular,17,nov,333,2,96,b'Mg==',failure,no
35,technician,married,tertiary,b'bm8=',b'NDMy',b'bm8=',no,cellular,12,aug,104,8,-1,b'MA==',unknown,no
41,technician,married,secondary,b'bm8=',b'LTM3OA==',b'eWVz',no,cellular,5,feb,361,1,253,b'Mg==',failure,no
41,admin.,married,secondary,b'bm8=',b'MzM4',b'eWVz',no,unknown,16,may,121,1,-1,b'MA==',unknown,no
35,blue-collar,married,primary,b'bm8=',b'Mjg3OA==',b'eWVz',no,cellular,18,nov,140,2,-1,b'MA==',unknown,no
43,management,married,primary,b'bm8=',b'NjI=',b'eWVz',no,cellular,14,may,133,1,300,b'Mw==',failure,no
27,services,married,secondary,b'bm8=',b'MTMwMw==',b'eWVz',yes,unknown,21,may,364,1,-1,b'MA==',unknown,no
32,technician,married,secondary,b'bm8=',b'MjU1',b'bm8=',yes,cellular,25,aug,63,5,-1,b'MA==',unknown,no
39,technician,divorced,secondary,b'bm8=',b'MA==',b'eWVz',yes,cellular,30,apr,85,1,-1,b'MA==',unknown,no
37,management,married,tertiary,b'bm8=',b'MTEyNQ==',b'eWVz',no,unknown,3,jun,301,1,-1,b'MA==',unknown,no
40,entrepreneur,married,secondary,b'bm8=',b'MTIzOA==',b'eWVz',no,telephone,21,jul,50,2,-1,b'MA==',unknown,no
33,blue-collar,married,secondary,b'bm8=',b'Mzcw',b'eWVz',no,cellular,8,apr,249,1,-1,b'MA==',unknown,no
29,management,married,tertiary,b'bm8=',b'MjQxNw==',b'eWVz',no,cellular,7,may,126,2,-1,b'MA==',unknown,no
50,housemaid,married,primary,b'bm8=',b'NA==',b'bm8=',no,unknown,16,jun,51,1,-1,b'MA==',unknown,no
39,admin.,married,primary,b'bm8=',b'NDQ0',b'eWVz',no,cellular,8,may,374,2,-1,b'MA==',unknown,no
32,technician,single,secondary,b'bm8=',b'Mjg=',b'eWVz',no,cellular,18,nov,368,1,-1,b'MA==',unknown,no
49,management,married,tertiary,b'bm8=',b'MjEzOQ==',b'bm8=',no,cellular,5,aug,278,1,-1,b'MA==',unknown,no
37,blue-collar,married,secondary,b'bm8=',b'MTk0',b'eWVz',no,unknown,12,may,566,7,-1,b'MA==',unknown,no
57,blue-collar,married,primary,b'eWVz',b'MTk1',b'bm8=',yes,telephone,30,jul,185,4,-1,b'MA==',unknown,no
44,management,married,secondary,b'bm8=',b'MA==',b'bm8=',no,cellular,21,aug,167,2,-1,b'MA==',unknown,no
36,self-employed,married,secondary,b'bm8=',b'MTg5',b'eWVz',no,cellular,22,jul,632,1,-1,b'MA==',unknown,no
55,management,single,secondary,b'bm8=',b'MjIw',b'eWVz',no,unknown,6,may,328,2,-1,b'MA==',unknown,no
40,admin.,married,primary,b'bm8=',b'MTg5',b'eWVz',no,unknown,27,may,160,2,-1,b'MA==',unknown,no
40,blue-collar,married,secondary,b'bm8=',b'NzQ2',b'eWVz',yes,cellular,2,feb,241,1,262,b'Mw==',other,no
44,management,married,secondary,b'bm8=',b'MTMwNTQ=',b'eWVz',no,cellular,11,may,471,2,174,b'MTI=',other,no
41,services,married,primary,b'bm8=',b'MA==',b'eWVz',no,cellular,17,jul,18,11,-1,b'MA==',unknown,no
65,retired,married,secondary,b'bm8=',b'MjM0MjE=',b'bm8=',no,cellular,2,feb,432,1,-1,b'MA==',unknown,no
31,blue-collar,married,secondary,b'bm8=',b'NDE=',b'eWVz',no,unknown,19,may,265,1,-1,b'MA==',unknown,no
48,blue-collar,married,secondary,b'bm8=',b'NzQwOA==',b'bm8=',yes,cellular,4,feb,101,2,-1,b'MA==',unknown,no
55,retired,married,tertiary,b'bm8=',b'MTAx',b'eWVz',no,cellular,9,jul,111,1,-1,b'MA==',unknown,no
34,admin.,married,secondary,b'bm8=',b'Mzg0',b'eWVz',no,cellular,14,may,551,2,-1,b'MA==',unknown,no
36,admin.,single,secondary,b'bm8=',b'MjU1Ng==',b'eWVz',no,cellular,13,apr,342,1,-1,b'MA==',unknown,no
33,management,married,tertiary,b'bm8=',b'ODA4',b'eWVz',no,cellular,19,aug,12,16,-1,b'MA==',unknown,no
46,management,married,tertiary,b'bm8=',b'MA==',b'bm8=',no,cellular,26,may,401,1,-1,b'MA==',unknown,no
52,management,married,tertiary,b'bm8=',b'MTE1OA==',b'bm8=',no,cellular,27,aug,57,4,-1,b'MA==',unknown,no
33,management,married,tertiary,b'bm8=',b'MzM0',b'bm8=',no,cellular,25,nov,87,1,-1,b'MA==',unknown,no
29,blue-collar,married,secondary,b'bm8=',b'Mjk2',b'eWVz',no,unknown,4,jun,153,1,-1,b'MA==',unknown,no
36,technician,married,primary,b'bm8=',b'MTY1Mw==',b'eWVz',yes,unknown,27,may,336,10,-1,b'MA==',unknown,no
37,admin.,married,secondary,b'bm8=',b'MTI4Mw==',b'eWVz',no,unknown,20,may,209,1,-1,b'MA==',unknown,no
53,blue-collar,married,primary,b'bm8=',b'MjI5NQ==',b'bm8=',no,cellular,21,aug,65,10,-1,b'MA==',unknown,no
28,unemployed,married,secondary,b'bm8=',b'LTQy',b'eWVz',yes,cellular,31,jul,143,4,-1,b'MA==',unknown,no
19,student,single,secondary,b'bm8=',b'NTU=',b'bm8=',no,telephone,6,oct,89,2,193,b'MQ==',other,no
41,housemaid,married,primary,b'bm8=',b'MzY1',b'bm8=',no,cellular,8,aug,203,5,-1,b'MA==',unknown,no
33,services,single,secondary,b'bm8=',b'Nzcy',b'eWVz',no,cellular,29,jan,323,2,259,b'Mw==',success,no
28,management,single,tertiary,b'bm8=',b'MzM0',b'eWVz',no,unknown,14,may,438,4,-1,b'MA==',unknown,no
40,admin.,married,secondary,b'bm8=',b'MTA2MA==',b'eWVz',no,cellular,17,apr,14,3,-1,b'MA==',unknown,no
78,retired,married,unknown,b'bm8=',b'Mzg=',b'bm8=',no,telephone,4,aug,156,1,1,b'Mw==',other,no
29,services,single,secondary,b'bm8=',b'MTQ2',b'eWVz',no,unknown,19,may,104,2,-1,b'MA==',unknown,no
36,unemployed,married,secondary,b'bm8=',b'NDM5',b'eWVz',no,telephone,6,feb,18,6,-1,b'MA==',unknown,no
59,entrepreneur,married,primary,b'bm8=',b'MTI0',b'eWVz',no,cellular,18,nov,531,3,134,b'Nw==',failure,no
34,services,married,secondary,b'bm8=',b'MTkw',b'eWVz',no,cellular,15,may,121,3,-1,b'MA==',unknown,no
82,retired,married,unknown,b'bm8=',b'MjEx',b'bm8=',no,telephone,22,apr,195,3,-1,b'MA==',unknown,no
36,management,married,tertiary,b'bm8=',b'ODcx',b'bm8=',no,cellular,18,nov,170,1,-1,b'MA==',unknown,no
48,management,married,primary,b'bm8=',b'MTUxMw==',b'bm8=',no,cellular,29,jan,166,2,-1,b'MA==',unknown,no
36,blue-collar,married,primary,b'bm8=',b'ODcx',b'eWVz',yes,telephone,18,nov,2,1,-1,b'MA==',unknown,no
25,technician,single,secondary,b'bm8=',b'MTI5OA==',b'bm8=',no,cellular,2,sep,206,7,94,b'Mg==',other,no
40,technician,single,secondary,b'bm8=',b'MzYw',b'eWVz',no,unknown,9,may,73,1,-1,b'MA==',unknown,no
33,services,married,tertiary,b'bm8=',b'NTk3',b'bm8=',no,cellular,4,feb,134,1,-1,b'MA==',unknown,no
30,blue-collar,divorced,secondary,b'eWVz',b'NDU3',b'eWVz',no,unknown,20,jun,115,20,-1,b'MA==',unknown,no
27,services,single,secondary,b'bm8=',b'MjQ1Nw==',b'eWVz',no,unknown,29,may,123,4,-1,b'MA==',unknown,no
34,technician,married,tertiary,b'bm8=',b'MjA2OQ==',b'bm8=',no,cellular,20,aug,328,2,-1,b'MA==',unknown,no
28,services,single,secondary,b'bm8=',b'NDc=',b'bm8=',no,cellular,22,jul,405,2,-1,b'MA==',unknown,no
40,blue-collar,married,primary,b'bm8=',b'MTM=',b'eWVz',no,unknown,4,jul,178,1,-1,b'MA==',unknown,no
47,retired,married,secondary,b'bm8=',b'LTcx',b'eWVz',no,cellular,11,aug,293,5,-1,b'MA==',unknown,no
59,unknown,divorced,unknown,b'bm8=',b'Mjc=',b'bm8=',no,unknown,5,may,347,3,-1,b'MA==',unknown,no
30,services,single,secondary,b'bm8=',b'LTExNA==',b'eWVz',no,cellular,21,jul,396,2,-1,b'MA==',unknown,no
39,unemployed,single,secondary,b'bm8=',b'MjY0NQ==',b'eWVz',no,unknown,21,may,339,3,-1,b'MA==',unknown,no
44,blue-collar,married,secondary,b'bm8=',b'MTAyNQ==',b'eWVz',no,unknown,18,jun,200,1,-1,b'MA==',unknown,no
46,management,single,tertiary,b'bm8=',b'MjA0NA==',b'bm8=',no,telephone,4,feb,25,1,-1,b'MA==',unknown,no
32,housemaid,married,tertiary,b'bm8=',b'MTA=',b'eWVz',no,unknown,2,jun,658,2,-1,b'MA==',unknown,no
35,admin.,divorced,secondary,b'bm8=',b'MA==',b'bm8=',yes,cellular,14,jul,245,2,-1,b'MA==',unknown,no
35,management,single,tertiary,b'bm8=',b'NjQ0',b'eWVz',no,unknown,30,may,120,2,-1,b'MA==',unknown,no
38,management,married,tertiary,b'bm8=',b'NDI5Mw==',b'eWVz',no,cellular,6,may,92,2,250,b'Mg==',failure,no
27,housemaid,married,primary,b'eWVz',b'LTIzOA==',b'bm8=',no,cellular,14,jul,132,4,-1,b'MA==',unknown,no
32,housemaid,divorced,secondary,b'bm8=',b'LTYxMw==',b'eWVz',no,cellular,15,apr,266,2,-1,b'MA==',unknown,no
37,admin.,divorced,secondary,b'bm8=',b'MTU3Mw==',b'eWVz',no,cellular,12,may,639,3,326,b'MTA=',failure,no
59,entrepreneur,married,tertiary,b'bm8=',b'MTcyOA==',b'bm8=',no,cellular,7,jul,575,2,-1,b'MA==',unknown,no
32,technician,married,tertiary,b'bm8=',b'MTU=',b'bm8=',no,cellular,14,may,226,1,346,b'MQ==',failure,no
31,technician,married,secondary,b'bm8=',b'LTE2MA==',b'eWVz',no,cellular,14,jul,126,6,-1,b'MA==',unknown,no
55,technician,married,secondary,b'bm8=',b'MzEy',b'bm8=',no,cellular,6,feb,13,8,9,b'Mw==',other,no
26,technician,single,secondary,b'bm8=',b'MzM=',b'bm8=',no,cellular,23,jul,91,7,-1,b'MA==',unknown,no
30,blue-collar,single,secondary,b'bm8=',b'ODA=',b'eWVz',yes,cellular,5,may,145,1,337,b'NA==',failure,no
34,admin.,married,secondary,b'bm8=',b'NDQ1',b'bm8=',no,cellular,19,aug,256,2,-1,b'MA==',unknown,no
83,retired,divorced,primary,b'bm8=',b'NDU2NQ==',b'bm8=',no,cellular,13,sep,175,2,-1,b'MA==',unknown,no
46,self-employed,married,primary,b'bm8=',b'MzI2Mg==',b'bm8=',no,cellular,14,aug,77,8,-1,b'MA==',unknown,no
48,blue-collar,married,primary,b'bm8=',b'NTU5',b'eWVz',no,unknown,15,may,1231,2,-1,b'MA==',unknown,no
47,blue-collar,married,secondary,b'bm8=',b'NDg0MA==',b'bm8=',no,unknown,16,jun,53,1,-1,b'MA==',unknown,no
31,technician,married,secondary,b'bm8=',b'LTMwMg==',b'bm8=',no,cellular,13,aug,195,2,-1,b'MA==',unknown,no
32,entrepreneur,married,unknown,b'bm8=',b'NzM=',b'eWVz',no,cellular,21,nov,158,1,135,b'MQ==',failure,no
32,technician,married,secondary,b'bm8=',b'NDc5MA==',b'eWVz',no,cellular,22,jul,314,2,-1,b'MA==',unknown,no
39,admin.,single,secondary,b'bm8=',b'MTA3OA==',b'bm8=',no,unknown,3,jun,199,3,-1,b'MA==',unknown,no
54,management,married,tertiary,b'bm8=',b'Mjg0',b'eWVz',yes,telephone,15,may,65,5,-1,b'MA==',unknown,no
55,retired,married,secondary,b'bm8=',b'NDkz',b'eWVz',no,unknown,13,may,647,7,-1,b'MA==',unknown,no
28,technician,single,secondary,b'bm8=',b'MTAw',b'eWVz',no,cellular,13,may,70,5,-1,b'MA==',unknown,no
48,housemaid,single,secondary,b'bm8=',b'MTA0Mg==',b'bm8=',no,telephone,18,nov,129,2,-1,b'MA==',unknown,no
44,management,married,tertiary,b'bm8=',b'MzY2NQ==',b'bm8=',no,cellular,17,mar,325,1,-1,b'MA==',unknown,no
47,technician,married,secondary,b'bm8=',b'LTk=',b'bm8=',no,cellular,14,aug,457,2,-1,b'MA==',unknown,no
43,blue-collar,married,secondary,b'bm8=',b'NTc2',b'eWVz',yes,unknown,13,may,148,1,-1,b'MA==',unknown,no
53,housemaid,married,primary,b'eWVz',b'OTQ1',b'bm8=',no,cellular,29,jan,82,2,-1,b'MA==',unknown,no
42,blue-collar,married,secondary,b'bm8=',b'MTA4',b'eWVz',no,telephone,31,jul,51,21,-1,b'MA==',unknown,no
39,management,single,tertiary,b'bm8=',b'OTM=',b'eWVz',yes,cellular,13,may,196,2,331,b'Mw==',failure,no
37,blue-collar,married,secondary,b'bm8=',b'LTk3',b'eWVz',no,unknown,5,jun,135,2,-1,b'MA==',unknown,no
58,management,married,tertiary,b'bm8=',b'Mzc2OA==',b'eWVz',no,unknown,18,jun,316,1,-1,b'MA==',unknown,no
31,services,single,secondary,b'bm8=',b'OA==',b'bm8=',no,cellular,7,jul,340,3,-1,b'MA==',unknown,no
40,technician,married,secondary,b'bm8=',b'NjY=',b'eWVz',no,unknown,12,may,29,8,-1,b'MA==',unknown,no
38,services,married,secondary,b'bm8=',b'MA==',b'bm8=',yes,cellular,16,jul,1473,6,-1,b'MA==',unknown,no
46,admin.,divorced,secondary,b'bm8=',b'LTYzNw==',b'eWVz',no,cellular,17,nov,153,1,-1,b'MA==',unknown,no
31,technician,married,secondary,b'bm8=',b'MA==',b'eWVz',yes,cellular,28,jan,71,1,223,b'OQ==',other,no
32,management,married,tertiary,b'bm8=',b'MjY=',b'bm8=',no,cellular,22,aug,222,6,-1,b'MA==',unknown,no
46,entrepreneur,married,tertiary,b'bm8=',b'NDcyNg==',b'eWVz',no,cellular,8,apr,405,1,-1,b'MA==',unknown,no
25,blue-collar,married,secondary,b'bm8=',b'MTc4Mg==',b'eWVz',no,unknown,19,jun,549,1,-1,b'MA==',unknown,no
28,blue-collar,single,secondary,b'bm8=',b'MzQzMA==',b'eWVz',no,unknown,6,jun,72,6,-1,b'MA==',unknown,no
40,blue-collar,married,primary,b'bm8=',b'MzMy',b'eWVz',no,cellular,12,may,339,2,369,b'Mw==',failure,no
31,admin.,single,secondary,b'bm8=',b'NTU0',b'eWVz',no,cellular,5,feb,94,1,-1,b'MA==',unknown,no
39,management,married,secondary,b'bm8=',b'MA==',b'eWVz',no,cellular,24,jul,21,21,-1,b'MA==',unknown,no
36,admin.,married,secondary,b'bm8=',b'NTQy',b'eWVz',no,unknown,18,jun,604,6,-1,b'MA==',unknown,no
37,services,married,secondary,b'bm8=',b'Mzkz',b'eWVz',yes,cellular,13,may,95,1,357,b'MQ==',failure,no
48,blue-collar,married,primary,b'bm8=',b'MTM0',b'eWVz',no,unknown,28,may,315,2,-1,b'MA==',unknown,no
34,technician,married,tertiary,b'bm8=',b'MTc4',b'eWVz',no,cellular,18,nov,85,1,-1,b'MA==',unknown,no
24,student,single,primary,b'bm8=',b'MA==',b'bm8=',no,unknown,5,jun,25,26,-1,b'MA==',unknown,no
33,management,single,tertiary,b'bm8=',b'MjM=',b'bm8=',no,cellular,20,aug,216,3,-1,b'MA==',unknown,no
54,technician,married,secondary,b'bm8=',b'MA==',b'bm8=',no,telephone,16,nov,986,1,94,b'OA==',failure,no
56,admin.,married,primary,b'bm8=',b'MjAy',b'eWVz',no,unknown,9,may,178,2,-1,b'MA==',unknown,no
41,management,divorced,tertiary,b'bm8=',b'NjQ3',b'eWVz',no,unknown,16,may,270,1,-1,b'MA==',unknown,no
46,blue-collar,married,primary,b'bm8=',b'MTQz',b'eWVz',no,unknown,7,may,279,1,-1,b'MA==',unknown,no
27,services,single,secondary,b'bm8=',b'MTkyOA==',b'bm8=',yes,cellular,15,jul,513,5,-1,b'MA==',unknown,no
32,admin.,single,secondary,b'bm8=',b'MTYzMA==',b'eWVz',no,cellular,30,jan,122,1,-1,b'MA==',unknown,no
40,retired,married,secondary,b'bm8=',b'MTAy',b'bm8=',no,cellular,6,may,168,1,-1,b'MA==',unknown,no
